Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,6,1,2,Export,300,Greece,GRC,642,Romania,ROU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,2000,,,,2000,,2164,,,0
H3,2007,2007,2007,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,10000,,,,10000,,5850,,,0
H3,2007,2007,2007,6,1,2,Export,320,Guatemala,GTM,84,Belize,BLZ,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,10000,,,,10000,,5850,,,0
H3,2007,2007,2007,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3000,,,,3000,,3517,,,0
H3,2007,2007,2007,6,1,2,Export,372,Ireland,IRL,826,United Kingdom,GBR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3000,,,,3000,,3517,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,12792877,,,,12792877,,5740032,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,32,Argentina,ARG,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,14100,,,,14100,,13429,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,36,Australia,AUS,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1000,,,,1000,,1234,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,40,Austria,AUT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,9179219,,,,9179219,,4234203,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,70,Bosnia Herzegovina,BIH,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,23100,,,,23100,,10176,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,203,Czechia,CZE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,2995,,,,2995,,801,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,251,France,FRA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,226485,,,,226485,,100057,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3295755,,,,3295755,,1300691,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,300,Greece,GRC,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1938,,,,1938,,518,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,470,Malta,MLT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1744,,,,1744,,466,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,484,Mexico,MEX,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,5200,,,,5200,,34998,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,498,Rep. of Moldova,MDA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1650,,,,1650,,4354,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,620,Portugal,PRT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,13272,,,,13272,,11058,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,688,Serbia,SRB,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,750,,,,750,,1602,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,705,Slovenia,SVN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,8804,,,,8804,,2355,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,724,Spain,ESP,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,5000,,,,5000,,6583,,,0
H3,2007,2007,2007,6,1,2,Export,381,Italy,ITA,757,Switzerland,CHE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,11865,,,,11865,,17509,,,0
H3,2007,2007,2007,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,72000,,,,72000,,138191,,,0
H3,2007,2007,2007,6,1,2,Export,392,Japan,JPN,124,Canada,CAN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,5000,,,,5000,,9864,,,0
H3,2007,2007,2007,6,1,2,Export,392,Japan,JPN,156,China,CHN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,60000,,,,60000,,95917,,,0
H3,2007,2007,2007,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,7000,,,,7000,,32409,,,0
H3,2007,2007,2007,6,1,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,559320,,,,559320,,178187,,,0
H3,2007,2007,2007,6,1,2,Export,400,Jordan,JOR,422,Lebanon,LBN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,559320,,,,559320,,178187,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,146800000,,,,146800000,,57794958,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,32,Argentina,ARG,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,25650000,,,,25650000,,7695000,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,4600000,,,,4600000,,1888500,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,608,Philippines,PHL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,7100000,,,,7100000,,3274253,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,699,India,IND,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,45300000,,,,45300000,,19826700,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,704,Viet Nam,VNM,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,43950000,,,,43950000,,18166415,,,0
H3,2007,2007,2007,6,1,2,Export,410,Rep. of Korea,KOR,764,Thailand,THA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,20200000,,,,20200000,,6944090,,,0
H3,2007,2007,2007,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,224000,,,,224000,,72520,,,0
H3,2007,2007,2007,6,1,2,Export,428,Latvia,LVA,266,Gabon,GAB,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,224000,,,,224000,,72520,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,732322106,,,,732322106,,284687695,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,32,Argentina,ARG,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,30500020,,,,30500020,,11758844,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,56,Belgium,BEL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,25082776,,,,25082776,,9316405,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,120,Cameroon,CMR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,9198960,,,,9198960,,3805839,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,208,Denmark,DNK,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,11768080,,,,11768080,,5064499,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,231,Ethiopia,ETH,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,25000000,,,,25000000,,6113495,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,251,France,FRA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,67109000,,,,67109000,,28050591,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,262,Djibouti,DJI,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,75000000,,,,75000000,,21928295,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,89457780,,,,89457780,,36081444,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,348,Hungary,HUN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,10716400,,,,10716400,,4955918,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,372,Ireland,IRL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,24251710,,,,24251710,,8736797,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,384,Côte d'Ivoire,CIV,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,6600000,,,,6600000,,2710039,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,404,Kenya,KEN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,23450870,,,,23450870,,9618372,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,428,Latvia,LVA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,285340,,,,285340,,108902,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,528,Netherlands,NLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,97087790,,,,97087790,,40545220,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,586,Pakistan,PAK,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,66000000,,,,66000000,,26028093,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,616,Poland,POL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,9488560,,,,9488560,,2983411,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,620,Portugal,PRT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3660090,,,,3660090,,1753386,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,642,Romania,ROU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,905520,,,,905520,,394486,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,643,Russian Federation,RUS,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,500,,,,500,,987,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,724,Spain,ESP,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,31645290,,,,31645290,,13968734,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,757,Switzerland,CHE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,5900000,,,,5900000,,2756938,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,792,Turkey,TUR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,68515800,,,,68515800,,27430886,,,0
H3,2007,2007,2007,6,1,2,Export,440,Lithuania,LTU,826,United Kingdom,GBR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,50697620,,,,50697620,,20576114,,,0
H3,2007,2007,2007,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,143292,,,,143292,,60304,,,0
H3,2007,2007,2007,6,1,2,Export,442,Luxembourg,LUX,56,Belgium,BEL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1038,,,,1038,,437,,,0
H3,2007,2007,2007,6,1,2,Export,442,Luxembourg,LUX,251,France,FRA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,156,,,,156,,66,,,0
H3,2007,2007,2007,6,1,2,Export,442,Luxembourg,LUX,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,142098,,,,142098,,59801,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,125706240,,,,125706240,,49225387,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,40,Austria,AUT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,7512322,,,,7512322,,2825274,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,56,Belgium,BEL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,15959322,,,,15959322,,7188112,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,251,France,FRA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,23891316,,,,23891316,,8328929,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,77276400,,,,77276400,,30490444,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,372,Ireland,IRL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,200,,,,200,,1373,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,442,Luxembourg,LUX,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,90240,,,,90240,,42558,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,579,Norway,NOR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,18000,,,,18000,,13728,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,620,Portugal,PRT,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1000,,,,1000,,1373,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,686,Senegal,SEN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,8000,,,,8000,,6864,,,0
H3,2007,2007,2007,6,1,2,Export,528,Netherlands,NLD,826,United Kingdom,GBR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,949440,,,,949440,,326732,,,0
H3,2007,2007,2007,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,37500,,,,37500,,82202,,,0
H3,2007,2007,2007,6,1,2,Export,579,Norway,NOR,752,Sweden,SWE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,37500,,,,37500,,82202,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,324030,,,,324030,,174079,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,112,Belarus,BLR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,5400,,,,5400,,4857,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,203,Czechia,CZE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,53840,,,,53840,,32160,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,110960,,,,110960,,48392,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,428,Latvia,LVA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,6800,,,,6800,,6496,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,440,Lithuania,LTU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,144000,,,,144000,,78105,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,724,Spain,ESP,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,10,,,,10,,124,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,764,Thailand,THA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,120,,,,120,,1345,,,0
H3,2007,2007,2007,6,1,2,Export,616,Poland,POL,804,Ukraine,UKR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,2900,,,,2900,,2600,,,0
H3,2007,2007,2007,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,51000,,,,51000,,20182,,,0
H3,2007,2007,2007,6,1,2,Export,620,Portugal,PRT,24,Angola,AGO,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,51000,,,,51000,,20182,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1416101166,,,,1416101166,,479938089,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,60000,,,,60000,,41400,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,165109861,,,,165109861,,54164774,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,37970204,,,,37970204,,14934918,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,95962006,,,,95962006,,36537300,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,124,Canada,CAN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,599220,,,,599220,,140817,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,231,Ethiopia,ETH,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,51149701,,,,51149701,,12411980,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,26843287,,,,26843287,,6910204,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3110500,,,,3110500,,1527134,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,213356897,,,,213356897,,71056328,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,4521452,,,,4521452,,1280845,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,259900,,,,259900,,67054,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1994400,,,,1994400,,616561,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,348,,,,348,,6810,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,118808941,,,,118808941,,27783354,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,448608653,,,,448608653,,161157609,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,4720000,,,,4720000,,1334178,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,699,India,IND,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,91498064,,,,91498064,,30774066,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,81159680,,,,81159680,,35885733,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,7335000,,,,7335000,,3401327,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,842,USA,USA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,100000,,,,100000,,57000,,,0
H3,2007,2007,2007,6,1,2,Export,643,Russian Federation,RUS,858,Uruguay,URY,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,62933052,,,,62933052,,19848697,,,0
H3,2007,2007,2007,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,25004000,,,,25004000,,9100157,,,0
H3,2007,2007,2007,6,1,2,Export,682,Saudi Arabia,SAU,586,Pakistan,PAK,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,25004000,,,,25004000,,9100157,,,0
H3,2007,2007,2007,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,80000,,,,80000,,53832,,,0
H3,2007,2007,2007,6,1,2,Export,702,Singapore,SGP,360,Indonesia,IDN,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,80000,,,,80000,,53832,,,0
H3,2007,2007,2007,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,60067,,,,60067,,65498,,,0
H3,2007,2007,2007,6,1,2,Export,705,Slovenia,SVN,191,Croatia,HRV,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,40067,,,,40067,,43159,,,0
H3,2007,2007,2007,6,1,2,Export,705,Slovenia,SVN,792,Turkey,TUR,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,20000,,,,20000,,22339,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,13557576,,,,13557576,,10008545,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,32,Argentina,ARG,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,2199000,,,,2199000,,970829,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,232,Eritrea,ERI,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,3648000,,,,3648000,,2307938,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,252000,,,,252000,,158790,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,716,Zimbabwe,ZWE,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1209516,,,,1209516,,685714,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,834,United Rep. of Tanzania,TZA,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,4749060,,,,4749060,,2083431,,,0
H3,2007,2007,2007,6,1,2,Export,710,South Africa,ZAF,894,Zambia,ZMB,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,1500000,,,,1500000,,3801844,,,0
H3,2007,2007,2007,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,310530,Diammonium hydrogenorthophosphate (diammonium phosphate),8,Weight in kilograms,77546577,,,,77546577,,29602563,,,0
