Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2005,2005,2005,4,0,2,Export,170,Colombia,COL,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,199,,,,199,,22920,,,0
H2,2005,2005,2005,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,147974,,,,147974,,91918,,,0
H2,2005,2005,2005,4,0,2,Export,188,Costa Rica,CRI,591,Panama,PAN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,147974,,,,147974,,91918,,,0
H2,2005,2005,2005,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,925047,,,,925047,,42814,,,0
H2,2005,2005,2005,4,0,2,Export,203,Czechia,CZE,40,Austria,AUT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,28050,,,,28050,,13980,,,0
H2,2005,2005,2005,4,0,2,Export,203,Czechia,CZE,703,Slovakia,SVK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,896997,,,,896997,,28834,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4975078,,,,4975078,,1016536,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,234,Faeroe Isds,FRO,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1000,,,,1000,,275,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4875071,,,,4875071,,972422,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,304,Greenland,GRL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,15000,,,,15000,,7065,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,352,Iceland,ISL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10800,,,,10800,,4680,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,428,Latvia,LVA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20874,,,,20874,,8571,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,579,Norway,NOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16648,,,,16648,,15997,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,5785,,,,5785,,1126,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,752,Sweden,SWE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,29900,,,,29900,,6400,,,0
H2,2005,2005,2005,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,607500,,,,607500,,184729,,,0
H2,2005,2005,2005,4,0,2,Export,222,El Salvador,SLV,340,Honduras,HND,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,607500,,,,607500,,184729,,,0
H2,2005,2005,2005,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4532030,,,,4532030,,1350881,,,0
H2,2005,2005,2005,4,0,2,Export,233,Estonia,EST,616,Poland,POL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4532030,,,,4532030,,1350881,,,0
H2,2005,2005,2005,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,750,,,,750,,6695,,,0
H2,2005,2005,2005,4,0,2,Export,242,Fiji,FJI,554,New Zealand,NZL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,750,,,,750,,6695,,,0
H2,2005,2005,2005,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,18380,,,,18380,,12169,,,0
H2,2005,2005,2005,4,0,2,Export,246,Finland,FIN,233,Estonia,EST,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2880,,,,2880,,2101,,,0
H2,2005,2005,2005,4,0,2,Export,246,Finland,FIN,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1200,,,,1200,,235,,,0
H2,2005,2005,2005,4,0,2,Export,246,Finland,FIN,752,Sweden,SWE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,14300,,,,14300,,9833,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,35598800,,7948220,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,56,Belgium,BEL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,6009000,,1659819,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,120,Cameroon,CMR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,8700,,13687,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,191,Croatia,HRV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,2600,,4977,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,208,Denmark,DNK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,57800,,17419,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,1964500,,618388,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,10000,,2488,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,242700,,54747,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,442,Luxembourg,LUX,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,112100,,38572,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,528,Netherlands,NLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,2586900,,777651,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,620,Portugal,PRT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,157200,,44793,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,23720400,,4402129,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,752,Sweden,SWE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,36800,,13687,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,757,Switzerland,CHE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,55100,,21152,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,535000,,192858,,,0
H2,2005,2005,2005,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",1,No Quantity,,,,,100000,,85853,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,51831000,,,,51831000,,8229000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,40,Austria,AUT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2350700,,,,2350700,,427000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,56,Belgium,BEL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,802500,,,,802500,,216000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,191,Croatia,HRV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,23700,,,,23700,,6000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,203,Czechia,CZE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2053500,,,,2053500,,435000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,208,Denmark,DNK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,60000,,,,60000,,15000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16276400,,,,16276400,,1586000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,348,Hungary,HUN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,72500,,,,72500,,13000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,372,Ireland,IRL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1513700,,,,1513700,,373000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,142800,,,,142800,,18000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,398,Kazakhstan,KAZ,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,51800,,,,51800,,9000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,442,Luxembourg,LUX,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,51400,,,,51400,,6000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,528,Netherlands,NLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4188300,,,,4188300,,433000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,15800800,,,,15800800,,3336000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,705,Slovenia,SVN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,604600,,,,604600,,158000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,757,Switzerland,CHE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3732100,,,,3732100,,557000,,,0
H2,2005,2005,2005,4,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4106200,,,,4106200,,641000,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,395512,,,,395512,,233546,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,196,Cyprus,CYP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4212,,,,4212,,3968,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,364,Iran,IRN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,21600,,,,21600,,25394,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,376,Israel,ISR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,200000,,,,200000,,119143,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,807,North Macedonia,MKD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,19200,,,,19200,,3813,,,0
H2,2005,2005,2005,4,0,2,Export,300,Greece,GRC,818,Egypt,EGY,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,150500,,,,150500,,81229,,,0
H2,2005,2005,2005,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20,,,,20,,5,,,0
H2,2005,2005,2005,4,0,2,Export,320,Guatemala,GTM,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20,,,,20,,5,,,0
H2,2005,2005,2005,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,720300,,,,720300,,157000,,,0
H2,2005,2005,2005,4,0,2,Export,348,Hungary,HUN,191,Croatia,HRV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,652200,,,,652200,,146000,,,0
H2,2005,2005,2005,4,0,2,Export,348,Hungary,HUN,642,Romania,ROU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,68100,,,,68100,,11000,,,0
H2,2005,2005,2005,4,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,732000,,,,732000,,76779,,,0
H2,2005,2005,2005,4,0,2,Export,364,Iran,IRN,4,Afghanistan,AFG,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,732000,,,,732000,,76779,,,0
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,612140346,,,,612140346,,109176000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,32,Argentina,ARG,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,19237319,,,,19237319,,3431000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,36,Australia,AUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,87849115,,,,87849115,,15668000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,56,Belgium,BEL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,112138,,,,112138,,20000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,76,Brazil,BRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,303670414,,,,303670414,,54160000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,26145036,,,,26145036,,4663000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,13636013,,,,13636013,,2432000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,348,Hungary,HUN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,151387,,,,151387,,27000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16232013,,,,16232013,,2895000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,410,Rep. of Korea,KOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,549477,,,,549477,,98000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,484,Mexico,MEX,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,179421,,,,179421,,32000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,528,Netherlands,NLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,102258881,,,,102258881,,18238000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,710,South Africa,ZAF,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,17381431,,,,17381431,,3100000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1227914,,,,1227914,,219000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,764,Thailand,THA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4928477,,,,4928477,,879000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,792,Turkey,TUR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2001668,,,,2001668,,357000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16484325,,,,16484325,,2940000,,,6
H2,2005,2005,2005,4,0,2,Export,376,Israel,ISR,862,Venezuela,VEN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,95318,,,,95318,,17000,,,6
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,14820287,,,,14820287,,3323684,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,8,Albania,ALB,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1000000,,,,1000000,,103755,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,40,Austria,AUT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1532831,,,,1532831,,350765,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,56,Belgium,BEL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,8,,,,8,,5,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,191,Croatia,HRV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,214550,,,,214550,,82177,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,196,Cyprus,CYP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4212,,,,4212,,2815,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,208,Denmark,DNK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,810000,,,,810000,,886082,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,222,El Salvador,SLV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10575,,,,10575,,16227,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,206,,,,206,,153,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,614,,,,614,,484,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,104263,,,,104263,,30226,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,364,Iran,IRN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,58400,,,,58400,,73338,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,470,Malta,MLT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,203,,,,203,,111,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,504,Morocco,MAR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,6919360,,,,6919360,,710123,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,558,Nicaragua,NIC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1400,,,,1400,,8257,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,591,Panama,PAN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2716,,,,2716,,8056,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,634,Qatar,QAT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,40000,,,,40000,,12867,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,705,Slovenia,SVN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,286857,,,,286857,,67680,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,515026,,,,515026,,512049,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,788,Tunisia,TUN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,47458,,,,47458,,47930,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,792,Turkey,TUR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3262004,,,,3262004,,378417,,,0
H2,2005,2005,2005,4,0,2,Export,381,Italy,ITA,862,Venezuela,VEN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,9604,,,,9604,,32168,,,0
H2,2005,2005,2005,4,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,763124,,,,763124,,374919,,,0
H2,2005,2005,2005,4,0,2,Export,384,Côte d'Ivoire,CIV,288,Ghana,GHA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,50,,,,50,,32,,,0
H2,2005,2005,2005,4,0,2,Export,384,Côte d'Ivoire,CIV,854,Burkina Faso,BFA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,763074,,,,763074,,374887,,,0
H2,2005,2005,2005,4,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,410,,,,410,,634,,,0
H2,2005,2005,2005,4,0,2,Export,388,Jamaica,JAM,28,Antigua and Barbuda,ATG,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,408,,,,408,,602,,,0
H2,2005,2005,2005,4,0,2,Export,388,Jamaica,JAM,136,Cayman Isds,CYM,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2,,,,2,,32,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,419000,,,,419000,,388227,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,36,Australia,AUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10000,,,,10000,,19101,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,152,Chile,CHL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4000,,,,4000,,2419,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,156,China,CHN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,187000,,,,187000,,64853,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,170,Colombia,COL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,5000,,,,5000,,21494,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16000,,,,16000,,84779,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,90000,,,,90000,,50554,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,643,Russian Federation,RUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10000,,,,10000,,7992,,,0
H2,2005,2005,2005,4,0,2,Export,392,Japan,JPN,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,97000,,,,97000,,137036,,,0
H2,2005,2005,2005,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20880000,,,,20880000,,2262145,,,0
H2,2005,2005,2005,4,0,2,Export,398,Kazakhstan,KAZ,643,Russian Federation,RUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,51000,,,,51000,,5916,,,0
H2,2005,2005,2005,4,0,2,Export,398,Kazakhstan,KAZ,762,Tajikistan,TJK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20829000,,,,20829000,,2256229,,,0
H2,2005,2005,2005,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1846591,,,,1846591,,378885,,,6
H2,2005,2005,2005,4,0,2,Export,400,Jordan,JOR,100,Bulgaria,BGR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,104981,,,,104981,,21540,,,6
H2,2005,2005,2005,4,0,2,Export,400,Jordan,JOR,368,Iraq,IRQ,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,25841,,,,25841,,5302,,,6
H2,2005,2005,2005,4,0,2,Export,400,Jordan,JOR,458,Malaysia,MYS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,194950,,,,194950,,40000,,,6
H2,2005,2005,2005,4,0,2,Export,400,Jordan,JOR,834,United Rep. of Tanzania,TZA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1326441,,,,1326441,,272161,,,6
