"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,2000,,,,2000,,4450,,,0"
"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,37000,,,,37000,,90324,,,0"
"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,18000,,,,18000,,19367,,,0"
"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,818,Egypt,EGY,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,6000,,,,6000,,17428,,,0"
"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,858,Uruguay,URY,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,2000,,,,2000,,49500,,,0"
"H5,2018,2018,2018,4,0,2,Export,842,USA,USA,862,Venezuela,VEN,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,45000,,,,45000,,4207,,,0"
"H5,2018,2018,2018,4,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,47372252,,,,47372252,,8441776,,,0"
"H5,2018,2018,2018,4,0,2,Export,858,Uruguay,URY,32,Argentina,ARG,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,22726150,,,,22726150,,4145139,,,0"
"H5,2018,2018,2018,4,0,2,Export,858,Uruguay,URY,68,Bolivia (Plurinational State of),BOL,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,2,,,,2,,155,,,0"
"H5,2018,2018,2018,4,0,2,Export,858,Uruguay,URY,600,Paraguay,PRY,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,24296000,,,,24296000,,4177448,,,0"
"H5,2018,2018,2018,4,0,2,Export,858,Uruguay,URY,838,Free Zones,,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,350100,,,,350100,,119034,,,0"
"H5,2018,2018,2018,4,0,2,Export,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,5818290,,,,5818290,,988962,,,6"
"H5,2018,2018,2018,4,0,2,Export,860,Uzbekistan,UZB,417,Kyrgyzstan,KGZ,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,696350,,,,696350,,118362,,,6"
"H5,2018,2018,2018,4,0,2,Export,860,Uzbekistan,UZB,762,Tajikistan,TJK,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,5121939,,,,5121939,,870600,,,6"
"H5,2018,2018,2018,4,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,450000,,,,450000,,232802,,,0"
"H5,2018,2018,2018,4,0,2,Export,894,Zambia,ZMB,180,Dem. Rep. of the Congo,COD,,,,,,,,3103,""Fertilizers";" mineral or chemical, phosphatic"",8,Weight in kilograms,450000,,,,450000,,232802,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,331800115,,,,331800115,,138121658,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,12000100,,,,12000100,,5143627,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,586,Pakistan,PAK,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,129300000,,,,129300000,,52931787,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1,,,,1,,94,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,608,Philippines,PHL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,14,,,,14,,414,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,699,India,IND,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,50000000,,,,50000000,,20483923,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,50500000,,,,50500000,,21729219,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,58000000,,,,58000000,,24253095,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,15000000,,,,15000000,,6247350,,,0"
"H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,17000000,,,,17000000,,7332145,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2739897,,,,2739897,,1179177,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,26421,,,,26421,,14054,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,237540,,,,237540,,111844,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1949950,,,,1949950,,811067,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,459911,,,,459911,,202851,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,75,,,,75,,48,,,0"
"H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,66000,,,,66000,,39311,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,175707744,,,,175707744,,89071500,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,81000,,,,81000,,112464,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,21000,,,,21000,,31007,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10714500,,,,10714500,,4350889,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,76,Brazil,BRA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,300000,,,,300000,,390191,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2446,,,,2446,,3468,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,112,Belarus,BLR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1450,,,,1450,,10455,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,120,Cameroon,CMR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,4800,,,,4800,,6976,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2860,,,,2860,,3298,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,152,Chile,CHL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,267000,,,,267000,,351862,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,203,Czechia,CZE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,29434,,,,29434,,39948,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,208,Denmark,DNK,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,12700,,,,12700,,17696,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,246,Finland,FIN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,63407,,,,63407,,82313,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,251,France,FRA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,51433800,,,,51433800,,24007977,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,276,Germany,DEU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,72536800,,,,72536800,,33360476,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,300,Greece,GRC,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,40603,,,,40603,,53363,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,348,Hungary,HUN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,36670,,,,36670,,47920,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,368,Iraq,IRQ,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,9600,,,,9600,,12478,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,372,Ireland,IRL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,5814560,,,,5814560,,2692511,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,381,Italy,ITA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1815840,,,,1815840,,2060688,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,392,Japan,JPN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,140960,,,,140960,,180018,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,404,Kenya,KEN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10800,,,,10800,,16336,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,410,Rep. of Korea,KOR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,18000,,,,18000,,23572,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,440,Lithuania,LTU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,307,,,,307,,2613,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2337760,,,,2337760,,972272,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,450,Madagascar,MDG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,84500,,,,84500,,41989,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,480,Mauritius,MUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2700,,,,2700,,5428,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,484,Mexico,MEX,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2700,,,,2700,,2420,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,490,""Other Asia, nes"",,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2400,,,,2400,,2931,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,512,Oman,OMN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,25000,,,,25000,,10857,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,528,Netherlands,NLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,19061500,,,,19061500,,8719128,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,604,Peru,PER,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3600,,,,3600,,6260,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,616,Poland,POL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,147100,,,,147100,,195192,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,620,Portugal,PRT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,23441,,,,23441,,30833,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,642,Romania,ROU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,31673,,,,31673,,30928,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,643,Russian Federation,RUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,15000,,,,15000,,89574,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,682,Saudi Arabia,SAU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,4012,,,,4012,,16635,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,688,Serbia,SRB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,12000,,,,12000,,17257,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,704,Viet Nam,VNM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,69500,,,,69500,,66323,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,42058,,,,42058,,56702,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,724,Spain,ESP,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3700240,,,,3700240,,4547276,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,752,Sweden,SWE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,93442,,,,93442,,128783,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,757,Switzerland,CHE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,5,,,,5,,20,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,764,Thailand,THA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,104400,,,,104400,,142931,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,780,Trinidad and Tobago,TTO,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2850,,,,2850,,1445,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,792,Turkey,TUR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,84001,,,,84001,,109594,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,818,Egypt,EGY,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3001,,,,3001,,12808,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,826,United Kingdom,GBR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1495850,,,,1495850,,1015663,,,0"
"H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,842,USA,USA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,5000470,,,,5000470,,4989710,,,0"
"H5,2018,2018,2018,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10,,,,10,,228,,,0"
"H5,2018,2018,2018,6,1,2,Export,70,Bosnia Herzegovina,BIH,688,Serbia,SRB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10,,,,10,,228,,,0"
"H5,2018,2018,2018,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,671792,,,,671792,,339577,,,0"
"H5,2018,2018,2018,6,1,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,654000,,,,654000,,325343,,,0"
"H5,2018,2018,2018,6,1,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,17792,,,,17792,,14234,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,114583438,,,,114583438,,51559456,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,31,Azerbaijan,AZE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,570,,,,570,,4775,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,40,Austria,AUT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,918245,,,,918245,,432129,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,191,Croatia,HRV,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6234170,,,,6234170,,2446692,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,268,Georgia,GEO,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,8233,,,,8233,,52165,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,300,Greece,GRC,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,904260,,,,904260,,472628,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,348,Hungary,HUN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6089926,,,,6089926,,2643346,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,642,Romania,ROU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,88047670,,,,88047670,,40454787,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,792,Turkey,TUR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,12379710,,,,12379710,,5046514,,,0"
"H5,2018,2018,2018,6,1,2,Export,100,Bulgaria,BGR,807,North Macedonia,MKD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,654,,,,654,,6415,,,0"
"H5,2018,2018,2018,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3353,,,,3353,,12800,,,0"
"H5,2018,2018,2018,6,1,2,Export,112,Belarus,BLR,643,Russian Federation,RUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3353,,,,3353,,12800,,,0"
"H5,2018,2018,2018,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10342000,,,,10342000,,2277160,,,0"
"H5,2018,2018,2018,6,1,2,Export,124,Canada,CAN,842,USA,USA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10342000,,,,10342000,,2277160,,,0"
"H5,2018,2018,2018,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,4000,,,,4000,,5900,,,0"
"H5,2018,2018,2018,6,1,2,Export,152,Chile,CHL,604,Peru,PER,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,4000,,,,4000,,5900,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,7468509428,,,,7468509428,,3080693600,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,4,Afghanistan,AFG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6047750,,,,6047750,,2497423,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,32,Argentina,ARG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,9286500,,,,9286500,,4037890,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,48976860,,,,48976860,,20160042,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,50,Bangladesh,BGD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,462466000,,,,462466000,,188285250,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,56,Belgium,BEL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10000,,,,10000,,8122,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,76,Brazil,BRA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,11305000,,,,11305000,,4718021,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,100,Bulgaria,BGR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,71900,,,,71900,,58601,,,0"
"H5,2018,2018,2018,6,1,2,Export,156,China,CHN,104,Myanmar,MMR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,23249700,,,,23249700,,9204181,,,0"
